,Unnamed: 0,filename,captions,keywords,top_keywords,cluster_ids,cluster_keywords,cluster_similarity_score,video_similarity_score
2621,2621,21889,there is a woman that is singing into a microphone  image of a woman singing in front of a painting  image of a woman singing into a microphone in front of a painting,singing painting woman microphone image ,singing_painting_woman,13,microphone_guitar_stage_room,0.39757259966634784,0.25854558
2622,2622,20167,a close up of a bride and groom dancing together at a wedding  image of a couple in a wedding dress standing next to each other,wedding bride couple groom dress ,wedding_bride_couple,10,bride_groom_wedding_standing,0.5019372143691851,0.7564692
2623,2623,22630,araffe flying over a mountain with a parachute in the sky,parachute flying araffe sky mountain ,parachute_flying_araffe,36,flying_parachute_sky_paraglider,0.4943497387232396,0.61898685
2624,2624,27342,there is a man in glasses sitting in a car at night a close up of a man in glasses looking at a cell phone,glasses night car phone sitting ,glasses_night_car,43,woman_standing_room_dark,0.23219229047408146,0.094629005
2625,2625,26290,two men sitting on a rock with helmets on there are two men sitting on a rock with helmets on,sitting helmets men rock ,sitting_helmets_men,47,standing_sitting_people_woman,0.20471697323418295,0.07036689
2626,2626,25071,there are two small dogs that are standing in the grass there are two lions in the tall grass together there are two small dogs that are standing in the grass there are two small dogs sitting in the tall grass,lions dogs grass standing sitting ,lions_dogs_grass,20,standing_tree_bird_grass,0.2936226631429917,0.37578306
2627,2627,20503,there are two people standing next to each other with cell phones there is a woman that is eating a piece of food,eating food woman phones people ,eating_food_woman,24,woman_dark_standing_person,0.20110890564277814,0.39786962
2628,2628,22254,there is a man that is climbing up a rock wall  man climbing on a rock face down on a rock,climbing wall rock man face ,climbing_wall_rock,42,climbing_mountain_rock_river,0.37658209019215205,0.5036845
2629,2629,19815,there are two people standing on the sidewalk talking on the phone there are two people standing on the side of the road,sidewalk people road talking phone ,sidewalk_people_road,27,standing_people_walking_woman,0.14398149883266226,0.38017827
2630,2630,23386,woman with blonde hair and blue shirt talking to a reporter blond woman with blue shirt and earrings standing in front of a building,woman reporter blond blonde standing ,woman_reporter_blond,18,woman_sitting_standing_chair,0.3407688460384424,0.25742903
2631,2631,19029,a close up of a black background with a white text a close up of a black background with a white text,background text white black close ,background_text_white,5,background_picture_screen_person,0.30082338500421407,0.44079688
2632,2632,22066,view of a lush green valley with mountains in the background  view of a pink house with a pool in the middle of the yard,valley mountains pool yard view ,valley_mountains_pool,17,mountain_view_mountains_road,0.3947719634052808,0.44622907
2633,2633,23988,they are sitting on a black chair three people sitting on a couch in a dark room,couch chair dark sitting people ,couch_chair_dark,21,standing_sitting_people_microphone,0.40784026183454053,0.32364747
2634,2634,24391,drawing of a dog with a picture of a person on it  drawing of a dog with a picture of a woman,drawing dog woman person picture ,drawing_dog_woman,45,screen_close_computer_image,0.36134901012670484,0.14058813
2635,2635,25243,there is a man sitting in a store with a remote there is a man in a store with a remote control there is a man in a store with a video game controller,store remote controller sitting control ,store_remote_controller,39,sitting_standing_man_table,0.28493999155348365,0.30727574
2636,2636,20731,there is a large passenger jet that is on the runway people are boarding a ferry boat at the dock with a bus there is a boat that is docked at the dock with a red bus,boat ferry jet bus docked ,boat_ferry_jet,11,ocean_beach_boat_water,0.38622879080706574,0.4018155
2637,2637,23729,they are sitting in a park with a piano and a camera they are sitting in the grass near a piano and a camera,park piano sitting camera grass ,park_piano_sitting,21,standing_sitting_people_microphone,0.40784026183454053,0.38535866
2638,2638,18554,skiers are skiing down a snowy mountain with a cloudy sky skiers are skiing down a snowy mountain with a cloudy sky,skiers skiing cloudy mountain snowy ,skiers_skiing_cloudy,2,skiers_snow_snowy_mountain,0.5481712681854644,0.6670015
2639,2639,19486,there is a man standing in front of a screen with a picture on it there is a man standing in front of a television with a picture on it,screen television standing picture man ,screen_television_standing,21,standing_sitting_people_microphone,0.40784026183454053,0.2100761
2640,2640,21842,there is a man riding a motorcycle down a hill on a trail there is a bird that is flying over a river in the woods,motorcycle trail riding bird river ,motorcycle_trail_riding,17,mountain_view_mountains_road,0.3947719634052808,0.29795834
2641,2641,20990,there is a woman in a bikini swimming in the water  image of a woman in a purple dress standing in the water,bikini swimming woman water image ,bikini_swimming_woman,15,dark_background_phone_standing,0.2633934019697437,-0.038810443
2642,2642,26855,blonde woman sitting in a chair with a plant in her lap there is a woman sitting in a chair with a plant in the background,chair plant blonde woman sitting ,chair_plant_blonde,40,woman_sitting_standing_table,0.31939566804951913,0.412931
2643,2643,18766,people sitting at tables in a crowded outdoor area with a sign there is a sign that says the street is wet and people are walking,crowded outdoor people sign sitting ,crowded_outdoor_people,6,standing_walking_people_car,0.20222016658887945,0.32656687
2644,2644,26069,bride and groom walking down the aisle at a wedding ceremony bride and groom walking down the aisle at a wedding ceremony,wedding aisle bride ceremony groom ,wedding_aisle_bride,10,bride_groom_wedding_standing,0.5019372143691851,0.6877838
2645,2645,25288,image of a band playing on stage with a purple light  image of a band playing on stage with a purple light,band stage purple image light ,band_stage_purple,13,microphone_guitar_stage_room,0.39757259966634784,0.3873706
2646,2646,21628,there is a man sitting in a boat on the water there is a man sitting in a boat on the water,boat sitting water man ,boat_sitting_water,28,sitting_standing_woman_people,0.16520411199113974,0.019081745
2647,2647,22891,there is a man riding a skateboard down the street there is a man riding a skateboard down a sidewalk,skateboard sidewalk street riding man ,skateboard_sidewalk_street,19,skateboard_skateboarder_riding_ramp,0.5028911338498195,0.45492405
2648,2648,23943,there is a woman standing in a room with a refrigerator there is a woman standing in a room with a table and a refrigerator,refrigerator room woman standing table ,refrigerator_room_woman,28,sitting_standing_woman_people,0.16520411199113974,0.27375177
2649,2649,24168,there is a woman wearing a blue and red hat and a blue jacket smiling man wearing a red and blue hat and blue gloves,hat woman gloves wearing jacket ,hat_woman_gloves,3,standing_sitting_room_woman,0.1888414480369448,0.21810868
2650,2650,24954,a close up of a black background with a text that reads the present is about the extended moment there is a man that is standing in the dark with a cell phone,text background phone dark standing ,text_background_phone,22,background_dark_phone_standing,0.4086811179386191,0.67983764
2651,2651,25886,there is a television set with a man in a suit on it araffe bus driving on a foggy road in the city,bus foggy driving road television ,bus_foggy_driving,31,sky_view_flying_sunset,0.3993302132923178,0.23685291
2652,2652,22059,a black and white photo of a man and woman standing in a garden a black and white photo of a man and woman standing in a garden,garden photo standing woman black ,garden_photo_standing,12,photo_standing_woman_people,0.20325916301856198,0.46629438
2653,2653,19224,there is a man riding a horse with a cowboy hat on there is a man wearing a cowboy hat riding a horse,cowboy horse hat riding wearing ,cowboy_horse_hat,26,woman_standing_sitting_room,0.25453812250872027,-0.10409689
2654,2654,22865,there is a man that is jumping a skateboard in the air there is a picture of a view of a forest from a window,skateboard jumping forest window view ,skateboard_jumping_forest,24,woman_dark_standing_person,0.20110890564277814,0.061355975
